highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,total_clicks,days_active,avg_daily_clicks,avg_score,total_score,submission_count,min_score,max_score,withdrew_early,dropout
1,6,1,0,30,1079.0,88.0,3.074074074074074,91.0,819.0,9.0,75.0,100.0,0,0
2,6,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,5,0,0,30,420.0,33.0,2.763157894736842,73.22222222222223,659.0,9.0,20.0,100.0,0,0
2,1,1,0,45,626.0,50.0,3.63953488372093,73.57142857142857,515.0,7.0,60.0,100.0,0,0
2,0,1,0,30,67.0,6.0,2.161290322580645,55.0,55.0,1.0,55.0,55.0,0,1
0,4,0,0,30,401.0,41.0,2.554140127388535,88.88888888888889,800.0,9.0,75.0,100.0,0,0
0,9,0,0,30,649.0,95.0,2.0218068535825546,61.875,495.0,8.0,35.0,80.0,0,0
2,1,0,0,30,534.0,38.0,3.104651162790698,67.14285714285714,470.0,7.0,40.0,100.0,0,1
0,7,0,0,30,383.0,20.0,3.7549019607843137,92.22222222222223,830.0,9.0,75.0,100.0,0,0
2,1,1,0,30,1200.0,102.0,3.4285714285714284,70.0,630.0,9.0,40.0,100.0,0,0
0,5,0,0,45,1179.0,71.0,3.3399433427762037,85.0,765.0,9.0,50.0,100.0,0,0
2,9,1,0,30,2528.0,82.0,4.46643109540636,81.07142857142857,1135.0,14.0,50.0,100.0,0,0
2,6,1,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2,2,0,0,30,671.0,51.0,2.9559471365638768,74.33333333333333,669.0,9.0,40.0,100.0,0,0
2,5,1,0,45,1264.0,56.0,4.647058823529412,92.77777777777777,835.0,9.0,70.0,100.0,0,0
2,9,1,0,30,1221.0,108.0,3.075566750629723,81.11111111111111,730.0,9.0,40.0,100.0,0,0
0,7,0,0,30,488.0,36.0,2.975609756097561,78.88888888888889,710.0,9.0,35.0,100.0,0,0
0,2,0,0,30,227.0,14.0,2.316326530612245,51.875,415.0,8.0,20.0,80.0,0,1
0,5,1,0,90,68.0,4.0,2.3448275862068964,0.0,0.0,0.0,0.0,0.0,0,1
2,4,0,0,30,327.0,23.0,3.0849056603773586,71.66666666666667,645.0,9.0,20.0,100.0,0,0
2,0,0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2,6,0,0,30,507.0,21.0,3.840909090909091,68.75,550.0,8.0,40.0,100.0,0,1
2,9,0,0,30,243.0,25.0,3.626865671641791,82.5,165.0,2.0,65.0,100.0,0,1
2,8,1,0,30,938.0,47.0,3.7975708502024292,87.77777777777777,790.0,9.0,60.0,100.0,0,0
2,4,0,0,30,338.0,17.0,3.2815533980582523,75.0,525.0,7.0,55.0,100.0,0,0
2,6,0,0,30,1063.0,73.0,3.6404109589041096,86.11111111111111,775.0,9.0,70.0,100.0,0,0
2,2,0,0,30,448.0,25.0,4.48,74.375,595.0,8.0,45.0,100.0,0,0
2,1,0,0,30,520.0,33.0,3.1901840490797544,85.0,765.0,9.0,55.0,100.0,0,1
0,7,1,0,30,777.0,38.0,3.7,90.0,720.0,8.0,65.0,100.0,0,0
1,6,0,0,30,458.0,35.0,3.2714285714285714,70.0,490.0,7.0,50.0,100.0,0,1
2,1,0,0,30,775.0,40.0,3.8944723618090453,87.75,702.0,8.0,71.0,100.0,0,0
2,8,0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2,2,0,0,30,255.0,18.0,2.5,56.25,450.0,8.0,20.0,100.0,1,0
0,4,0,0,30,550.0,24.0,3.8194444444444446,66.88888888888889,602.0,9.0,48.0,80.0,0,0
2,1,0,0,30,482.0,34.0,3.6240601503759398,86.85714285714286,608.0,7.0,78.0,100.0,0,0
2,9,1,0,30,325.0,24.0,2.8260869565217392,84.5,507.0,6.0,40.0,100.0,0,1
2,1,0,0,30,37.0,5.0,2.466666666666667,0.0,0.0,0.0,0.0,0.0,0,1
0,3,1,0,30,1073.0,109.0,3.3015384615384615,77.14285714285714,1080.0,14.0,1.0,100.0,0,0
2,0,0,0,30,208.0,20.0,3.0144927536231885,86.0,344.0,4.0,80.0,100.0,1,1
0,0,1,0,30,430.0,34.0,3.093525179856115,56.0,112.0,2.0,54.0,58.0,1,1
2,1,0,0,60,858.0,50.0,4.105263157894737,86.66666666666667,780.0,9.0,70.0,100.0,0,0
2,6,0,0,30,402.0,26.0,3.2419354838709675,86.66666666666667,780.0,9.0,45.0,100.0,0,0
2,0,0,0,30,48.0,8.0,1.7142857142857142,67.5,135.0,2.0,60.0,75.0,0,1
0,7,0,0,30,1046.0,77.0,2.9800569800569803,91.0,819.0,9.0,69.0,100.0,0,0
0,3,0,0,30,1721.0,119.0,2.957044673539519,90.44444444444444,814.0,9.0,60.0,100.0,0,0
2,4,1,0,30,73.0,11.0,1.5869565217391304,55.0,55.0,1.0,55.0,55.0,0,1
2,1,0,0,150,557.0,25.0,4.680672268907563,68.66666666666667,618.0,9.0,0.0,100.0,0,0
2,5,0,0,30,15.0,3.0,1.6666666666666667,60.0,60.0,1.0,60.0,60.0,1,1
2,2,0,0,30,550.0,28.0,3.160919540229885,74.88888888888889,674.0,9.0,35.0,100.0,0,1
2,5,0,0,30,418.0,32.0,2.8053691275167787,80.0,640.0,8.0,60.0,100.0,0,0
2,1,1,0,30,690.0,44.0,3.942857142857143,74.71428571428571,523.0,7.0,48.0,100.0,0,0
2,3,0,0,30,76.0,10.0,2.054054054054054,52.5,105.0,2.0,51.0,54.0,0,1
2,1,0,0,30,248.0,16.0,2.4554455445544554,48.42857142857143,339.0,7.0,12.0,80.0,0,0
0,1,1,0,30,132.0,16.0,2.1639344262295084,60.5,363.0,6.0,40.0,80.0,0,0
0,5,0,0,30,686.0,35.0,4.182926829268292,82.22222222222223,740.0,9.0,60.0,100.0,0,0
2,5,0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2,3,0,0,30,641.0,41.0,3.521978021978022,91.11111111111111,820.0,9.0,80.0,100.0,0,0
0,9,1,0,30,152.0,10.0,2.4126984126984126,78.75,630.0,8.0,35.0,100.0,0,0
0,0,0,0,30,22.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1
2,4,1,0,30,963.0,82.0,3.7325581395348837,51.42857142857143,360.0,7.0,15.0,80.0,0,0
2,6,0,0,60,357.0,31.0,2.8333333333333335,89.85714285714286,629.0,7.0,80.0,100.0,0,1
2,0,1,0,30,362.0,16.0,3.7708333333333335,59.285714285714285,415.0,7.0,50.0,80.0,0,0
2,1,1,0,30,1740.0,112.0,3.152173913043478,75.77777777777777,682.0,9.0,50.0,100.0,1,0
2,8,0,0,30,25.0,5.0,1.7857142857142858,0.0,0.0,0.0,0.0,0.0,0,1
0,0,1,0,30,136.0,7.0,2.72,72.5,145.0,2.0,45.0,100.0,0,1
2,1,1,0,30,636.0,46.0,2.789473684210526,68.77777777777777,619.0,9.0,50.0,100.0,0,0
0,1,1,0,30,29.0,6.0,2.6363636363636362,89.0,89.0,1.0,89.0,89.0,0,1
0,0,1,0,30,944.0,52.0,4.290909090909091,85.0,765.0,9.0,55.0,100.0,0,0
0,3,0,0,30,742.0,32.0,3.989247311827957,71.33333333333333,642.0,9.0,40.0,100.0,0,0
2,3,0,0,30,465.0,32.0,4.008620689655173,83.0,581.0,7.0,60.0,100.0,0,0
2,4,1,0,30,41.0,9.0,2.2777777777777777,0.0,0.0,0.0,0.0,0.0,0,1
2,2,0,0,30,10.0,1.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0,1
0,9,1,0,30,232.0,17.0,3.36231884057971,85.0,85.0,1.0,85.0,85.0,1,1
2,4,0,0,30,1233.0,100.0,3.051980198019802,81.55555555555556,734.0,9.0,40.0,100.0,0,0
2,8,1,0,30,932.0,45.0,3.819672131147541,82.77777777777777,745.0,9.0,60.0,100.0,0,0
2,0,1,0,90,67.0,5.0,2.09375,0.0,0.0,0.0,0.0,0.0,0,1
0,9,0,0,30,1281.0,69.0,5.521551724137931,89.28571428571429,625.0,7.0,65.0,100.0,0,0
2,5,1,0,30,900.0,81.0,3.237410071942446,89.375,715.0,8.0,60.0,100.0,0,0
0,9,0,0,30,585.0,48.0,2.5324675324675323,79.33333333333333,714.0,9.0,35.0,100.0,0,0
2,8,1,0,30,846.0,39.0,4.009478672985782,92.125,737.0,8.0,80.0,100.0,0,0
2,1,0,0,30,300.0,31.0,2.7522935779816513,59.333333333333336,178.0,3.0,30.0,80.0,1,1
2,2,0,0,30,25.0,6.0,2.272727272727273,0.0,0.0,0.0,0.0,0.0,0,1
0,2,1,0,30,1061.0,50.0,3.6586206896551725,67.66666666666667,609.0,9.0,39.0,100.0,0,1
2,0,1,0,30,10.0,2.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0,1
0,4,0,0,30,3891.0,143.0,5.967791411042945,84.44444444444444,760.0,9.0,55.0,100.0,0,0
2,2,1,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2,3,0,0,30,56.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1
0,9,0,0,30,393.0,20.0,3.891089108910891,60.44444444444444,544.0,9.0,40.0,100.0,0,0
0,7,0,0,30,502.0,53.0,2.6282722513089007,83.33333333333333,750.0,9.0,65.0,100.0,0,0
0,6,0,0,90,544.0,34.0,3.464968152866242,77.5,620.0,8.0,20.0,100.0,0,0
2,6,1,0,30,475.0,30.0,3.925619834710744,91.88888888888889,827.0,9.0,70.0,100.0,0,0
0,1,1,0,30,613.0,44.0,2.608510638297872,79.22222222222223,713.0,9.0,65.0,100.0,1,0
0,3,1,0,30,528.0,41.0,2.693877551020408,88.22222222222223,794.0,9.0,69.0,100.0,0,0
3,1,0,0,30,49.0,4.0,2.45,35.0,70.0,2.0,15.0,55.0,0,1
2,2,1,0,30,1067.0,88.0,3.5448504983388704,83.5,668.0,8.0,60.0,100.0,0,0
2,8,1,0,30,554.0,32.0,3.3987730061349692,85.77777777777777,772.0,9.0,60.0,100.0,0,0
2,7,1,0,30,703.0,57.0,2.5379061371841156,80.71428571428571,565.0,7.0,60.0,100.0,0,0
2,0,0,0,30,888.0,59.0,4.248803827751196,70.22222222222223,632.0,9.0,45.0,100.0,0,0
2,6,1,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2,1,0,0,30,326.0,20.0,3.3608247422680413,93.33333333333333,280.0,3.0,80.0,100.0,0,1
2,5,0,0,30,7.0,1.0,1.75,0.0,0.0,0.0,0.0,0.0,0,1
0,8,0,0,30,993.0,53.0,3.6642066420664205,88.33333333333333,795.0,9.0,65.0,100.0,0,0
2,8,0,0,30,433.0,14.0,4.977011494252873,85.55555555555556,770.0,9.0,68.0,100.0,0,0
2,5,1,0,30,338.0,19.0,3.38,0.0,0.0,0.0,0.0,0.0,0,1
1,0,0,0,30,21.0,3.0,2.3333333333333335,62.333333333333336,187.0,3.0,50.0,79.0,0,1
0,3,0,0,30,587.0,38.0,3.105820105820106,86.66666666666667,780.0,9.0,70.0,100.0,0,0
0,2,0,0,30,712.0,44.0,3.109170305676856,81.33333333333333,732.0,9.0,60.0,100.0,0,0
0,3,0,0,30,1527.0,74.0,4.115902964959568,87.0,1131.0,13.0,74.0,100.0,0,0
2,0,0,0,30,643.0,43.0,2.8451327433628317,69.76923076923077,907.0,13.0,46.0,100.0,0,0
0,6,1,0,30,364.0,10.0,4.232558139534884,88.33333333333333,795.0,9.0,65.0,100.0,0,0
0,3,1,0,60,492.0,32.0,3.3469387755102042,90.11111111111111,811.0,9.0,56.0,100.0,0,0
2,7,0,0,30,174.0,11.0,2.3835616438356166,60.0,540.0,9.0,40.0,100.0,0,0
0,1,1,0,30,777.0,63.0,3.0233463035019454,76.875,615.0,8.0,50.0,100.0,0,0
2,4,0,0,30,196.0,9.0,3.769230769230769,51.25,205.0,4.0,40.0,65.0,0,1
0,1,0,0,60,206.0,19.0,3.0294117647058822,0.0,0.0,0.0,0.0,0.0,1,1
0,6,1,0,30,992.0,90.0,2.7555555555555555,79.22222222222223,713.0,9.0,60.0,100.0,0,0
2,1,0,0,30,458.0,33.0,2.9934640522875817,69.0,552.0,8.0,20.0,100.0,0,0
0,6,1,0,30,658.0,34.0,3.323232323232323,81.75,654.0,8.0,60.0,100.0,0,1
2,8,1,0,30,1733.0,182.0,2.3707250341997264,86.88888888888889,782.0,9.0,69.0,100.0,0,0
2,9,1,0,30,1949.0,125.0,4.191397849462366,90.55555555555556,815.0,9.0,75.0,100.0,0,0
2,3,1,0,150,105.0,16.0,2.282608695652174,60.0,60.0,1.0,60.0,60.0,1,1
2,4,1,0,30,53.0,4.0,2.409090909090909,0.0,0.0,0.0,0.0,0.0,0,1
0,6,0,0,30,1076.0,42.0,5.38,90.66666666666667,816.0,9.0,75.0,100.0,0,0
0,6,1,0,30,1213.0,67.0,3.7208588957055215,89.44444444444444,805.0,9.0,65.0,100.0,0,0
2,9,0,0,40,40.0,8.0,1.6666666666666667,65.0,65.0,1.0,65.0,65.0,1,1
0,2,0,0,30,624.0,47.0,3.8282208588957056,90.0,810.0,9.0,65.0,100.0,0,0
0,2,0,0,30,2184.0,128.0,4.1919385796545106,80.07142857142857,1121.0,14.0,58.0,100.0,0,0
0,0,0,0,30,562.0,31.0,3.2298850574712645,83.57142857142857,585.0,7.0,65.0,100.0,0,1
2,4,1,0,30,957.0,58.0,3.9545454545454546,93.88888888888889,845.0,9.0,80.0,100.0,0,0
0,8,0,0,30,226.0,13.0,3.4242424242424243,70.71428571428571,495.0,7.0,40.0,100.0,0,1
2,5,2,0,30,639.0,29.0,4.531914893617022,79.16666666666667,475.0,6.0,40.0,100.0,0,1
1,2,0,0,30,296.0,26.0,2.0,79.22222222222223,713.0,9.0,45.0,100.0,0,0
2,6,1,0,30,1022.0,46.0,4.240663900414938,80.83333333333333,970.0,12.0,65.0,100.0,0,0
2,3,0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2,3,1,0,30,604.0,34.0,3.247311827956989,70.55555555555556,635.0,9.0,40.0,100.0,0,0
2,2,0,0,30,808.0,44.0,3.7757009345794392,80.55555555555556,725.0,9.0,40.0,100.0,0,0
2,2,0,0,30,497.0,38.0,3.012121212121212,86.66666666666667,780.0,9.0,60.0,100.0,0,0
2,8,1,0,30,82.0,10.0,2.1578947368421053,75.0,300.0,4.0,40.0,100.0,0,1
2,1,0,0,30,2027.0,114.0,4.735981308411215,68.66666666666667,618.0,9.0,20.0,100.0,0,0
0,1,0,0,30,610.0,54.0,3.1443298969072164,91.25,730.0,8.0,65.0,100.0,0,0
0,6,0,0,30,364.0,26.0,3.192982456140351,84.75,678.0,8.0,68.0,100.0,0,0
2,0,1,0,30,162.0,4.0,2.3823529411764706,76.875,615.0,8.0,55.0,100.0,0,0
2,4,0,0,30,775.0,54.0,3.1893004115226335,86.11111111111111,775.0,9.0,60.0,100.0,0,0
2,0,1,0,30,347.0,29.0,2.940677966101695,90.71428571428571,635.0,7.0,70.0,100.0,0,0
0,9,1,0,60,810.0,44.0,3.7155963302752295,72.22222222222223,650.0,9.0,40.0,100.0,0,1
2,3,0,0,30,153.0,21.0,2.8333333333333335,55.0,55.0,1.0,55.0,55.0,0,1
0,0,0,0,30,584.0,41.0,3.139784946236559,85.71428571428571,600.0,7.0,50.0,100.0,0,0
2,3,0,0,60,2009.0,128.0,3.652727272727273,82.22222222222223,740.0,9.0,50.0,100.0,0,0
2,10,0,0,30,457.0,49.0,2.4972677595628414,61.625,493.0,8.0,0.0,100.0,0,0
2,9,1,0,30,927.0,81.0,2.6260623229461757,75.625,605.0,8.0,40.0,100.0,0,0
3,1,0,0,30,133.0,11.0,2.078125,37.0,37.0,1.0,37.0,37.0,0,1
3,2,0,0,30,738.0,47.0,3.265486725663717,68.33333333333333,615.0,9.0,32.0,100.0,0,0
0,8,1,0,30,769.0,46.0,3.151639344262295,83.88888888888889,755.0,9.0,50.0,100.0,0,0
0,2,0,0,30,3785.0,178.0,3.422242314647378,91.57142857142857,1282.0,14.0,77.0,100.0,0,0
0,8,1,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,8,0,0,30,1336.0,83.0,3.784702549575071,91.66666666666667,825.0,9.0,80.0,100.0,0,0
0,7,0,0,30,51.0,10.0,1.5454545454545454,80.5,161.0,2.0,79.0,82.0,0,1
2,3,0,0,30,2907.0,88.0,6.76046511627907,75.57142857142857,1058.0,14.0,1.0,100.0,0,0
2,0,1,0,30,663.0,50.0,2.9078947368421053,87.22222222222223,785.0,9.0,60.0,100.0,0,0
1,3,0,0,30,11.0,1.0,2.75,0.0,0.0,0.0,0.0,0.0,1,1
0,5,1,0,30,735.0,21.0,5.568181818181818,63.75,255.0,4.0,40.0,80.0,0,1
2,1,0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,0,0,0,150,195.0,10.0,2.635135135135135,66.14285714285714,463.0,7.0,40.0,100.0,0,0
0,1,0,0,30,686.0,48.0,3.1040723981900453,91.66666666666667,825.0,9.0,70.0,100.0,0,0
2,9,1,0,30,964.0,53.0,4.0,92.77777777777777,835.0,9.0,80.0,100.0,0,0
0,1,0,0,30,131.0,7.0,2.4716981132075473,68.57142857142857,480.0,7.0,40.0,100.0,0,1
2,3,1,0,30,386.0,39.0,2.859259259259259,73.88888888888889,665.0,9.0,45.0,100.0,0,0
0,3,1,0,30,194.0,17.0,2.5194805194805197,83.33333333333333,750.0,9.0,60.0,100.0,0,0
0,5,0,0,30,655.0,54.0,2.7405857740585775,85.28571428571429,597.0,7.0,70.0,100.0,0,0
0,5,1,0,30,309.0,9.0,3.814814814814815,86.875,695.0,8.0,60.0,100.0,0,0
0,7,1,0,30,972.0,27.0,5.197860962566845,89.44444444444444,805.0,9.0,72.0,100.0,0,0
0,9,1,0,30,1133.0,78.0,3.4229607250755287,93.77777777777777,844.0,9.0,80.0,100.0,0,0
3,1,0,0,30,144.0,11.0,2.440677966101695,72.0,216.0,3.0,54.0,100.0,0,1
2,0,0,0,30,516.0,43.0,3.108433734939759,75.875,607.0,8.0,55.0,100.0,0,0
2,3,0,0,30,375.0,25.0,3.676470588235294,64.28571428571429,450.0,7.0,20.0,100.0,0,0
2,1,0,0,30,155.0,17.0,1.648936170212766,55.375,443.0,8.0,20.0,80.0,0,0
2,4,0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,2,0,0,30,845.0,50.0,3.6422413793103448,68.0,612.0,9.0,50.0,100.0,0,1
0,8,0,0,30,58.0,3.0,6.444444444444445,70.0,70.0,1.0,70.0,70.0,0,1
0,1,0,0,30,980.0,44.0,5.268817204301075,79.14285714285714,554.0,7.0,58.0,100.0,0,0
2,1,0,0,30,480.0,18.0,4.571428571428571,82.11111111111111,739.0,9.0,60.0,100.0,0,0
2,6,0,0,30,422.0,29.0,3.403225806451613,81.33333333333333,732.0,9.0,66.0,100.0,0,0
2,2,0,0,30,675.0,41.0,3.835227272727273,72.0,504.0,7.0,40.0,100.0,0,0
2,6,0,0,30,431.0,28.0,3.6837606837606836,85.33333333333333,768.0,9.0,65.0,100.0,0,0
2,7,0,0,30,394.0,26.0,3.396551724137931,78.57142857142857,550.0,7.0,65.0,100.0,0,0
2,2,0,0,30,188.0,20.0,2.065934065934066,77.85714285714286,545.0,7.0,60.0,100.0,0,0
2,2,1,0,30,136.0,11.0,3.090909090909091,55.0,55.0,1.0,55.0,55.0,0,1
2,9,1,0,30,148.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1
1,3,0,0,30,1967.0,109.0,4.08939708939709,91.625,733.0,8.0,80.0,100.0,0,0
2,1,0,0,30,266.0,13.0,3.970149253731343,55.0,55.0,1.0,55.0,55.0,0,1
2,0,1,0,90,57.0,5.0,2.7142857142857144,45.0,45.0,1.0,45.0,45.0,0,1
2,1,0,0,30,444.0,38.0,3.669421487603306,77.5,465.0,6.0,40.0,100.0,0,1
2,5,0,0,30,301.0,12.0,4.3,85.55555555555556,770.0,9.0,45.0,100.0,0,0
0,4,0,0,30,494.0,40.0,3.0306748466257667,91.66666666666667,825.0,9.0,75.0,100.0,0,0
2,9,0,0,30,1239.0,84.0,3.1209068010075565,93.11111111111111,838.0,9.0,75.0,100.0,0,0
2,9,0,0,30,1005.0,42.0,4.71830985915493,87.77777777777777,790.0,9.0,70.0,100.0,0,0
2,3,0,0,30,215.0,16.0,2.5903614457831323,63.666666666666664,573.0,9.0,0.0,100.0,0,1
2,5,0,0,30,72.0,3.0,3.789473684210526,73.33333333333333,220.0,3.0,70.0,80.0,0,1
2,3,0,0,30,420.0,48.0,2.9166666666666665,71.11111111111111,640.0,9.0,40.0,100.0,0,0
0,3,0,0,30,608.0,55.0,2.9371980676328504,89.5,716.0,8.0,68.0,100.0,0,0
2,0,0,0,30,1390.0,105.0,3.0957683741648108,60.583333333333336,727.0,12.0,1.0,100.0,0,0
2,2,0,0,30,26.0,4.0,1.8571428571428572,0.0,0.0,0.0,0.0,0.0,1,1
0,1,1,0,30,49.0,4.0,2.130434782608696,0.0,0.0,0.0,0.0,0.0,0,1
0,2,0,0,30,370.0,26.0,3.0833333333333335,85.0,765.0,9.0,60.0,100.0,0,0
2,6,0,0,30,613.0,53.0,2.597457627118644,88.375,707.0,8.0,60.0,100.0,0,0
2,7,1,0,30,524.0,27.0,4.125984251968504,77.57142857142857,543.0,7.0,60.0,100.0,0,0
2,4,1,0,30,901.0,44.0,4.095454545454546,79.11111111111111,712.0,9.0,60.0,100.0,0,0
2,8,0,0,30,354.0,26.0,2.925619834710744,84.28571428571429,590.0,7.0,70.0,100.0,0,0
2,1,0,0,30,6.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,1,1
2,2,0,0,30,838.0,63.0,3.3253968253968256,73.33333333333333,660.0,9.0,40.0,100.0,0,0
2,1,0,0,30,511.0,37.0,2.92,73.11111111111111,658.0,9.0,40.0,100.0,0,0
2,0,1,0,30,1709.0,96.0,4.720994475138122,73.0,365.0,5.0,40.0,100.0,0,1
2,5,0,0,30,805.0,76.0,2.992565055762082,82.0,738.0,9.0,60.0,100.0,0,0
2,1,1,0,90,742.0,44.0,3.728643216080402,80.0,240.0,3.0,65.0,100.0,1,1
2,2,0,0,30,1651.0,102.0,3.5353319057815846,72.22222222222223,650.0,9.0,60.0,100.0,0,0
2,8,0,0,30,828.0,45.0,3.72972972972973,80.0,560.0,7.0,60.0,100.0,0,0
2,1,0,0,30,502.0,67.0,2.2922374429223744,92.5,185.0,2.0,85.0,100.0,0,1
2,2,0,0,30,89.0,8.0,2.3421052631578947,58.0,58.0,1.0,58.0,58.0,0,1
2,1,0,0,30,653.0,44.0,3.7745664739884393,91.88888888888889,827.0,9.0,80.0,100.0,0,0
0,4,0,0,60,975.0,60.0,3.1655844155844157,87.77777777777777,790.0,9.0,60.0,100.0,0,0
0,8,0,0,30,319.0,17.0,3.7976190476190474,78.75,315.0,4.0,65.0,100.0,1,1
2,3,0,0,30,59.0,8.0,2.36,0.0,0.0,0.0,0.0,0.0,0,1
2,1,0,0,30,473.0,38.0,2.8154761904761907,77.22222222222223,695.0,9.0,50.0,100.0,0,0
0,8,0,0,30,815.0,56.0,3.052434456928839,68.0,272.0,4.0,60.0,74.0,0,1
2,2,1,0,30,445.0,19.0,3.1338028169014085,84.11111111111111,757.0,9.0,60.0,100.0,0,0
1,5,1,0,30,1637.0,108.0,3.520430107526882,70.0,490.0,7.0,55.0,100.0,0,0
0,8,0,0,30,257.0,15.0,2.705263157894737,88.22222222222223,794.0,9.0,40.0,100.0,0,0
0,7,0,0,30,801.0,36.0,3.796208530805687,92.77777777777777,835.0,9.0,65.0,100.0,0,0
0,0,1,0,30,388.0,28.0,3.206611570247934,83.33333333333333,750.0,9.0,60.0,100.0,0,0
2,4,0,0,30,367.0,27.0,2.8897637795275593,84.28571428571429,590.0,7.0,65.0,100.0,0,0
0,1,0,0,30,255.0,24.0,2.256637168141593,84.44444444444444,760.0,9.0,55.0,100.0,0,0
2,3,1,0,30,1426.0,98.0,3.2557077625570776,91.11111111111111,820.0,9.0,75.0,100.0,0,0
2,2,0,0,30,249.0,29.0,2.128205128205128,79.85714285714286,559.0,7.0,57.0,100.0,0,0
0,7,0,0,30,818.0,91.0,2.772881355932203,87.77777777777777,790.0,9.0,65.0,100.0,0,0
0,1,1,0,30,11.0,4.0,1.5714285714285714,63.0,63.0,1.0,63.0,63.0,0,1
2,2,0,0,30,72.0,15.0,1.8,0.0,0.0,0.0,0.0,0.0,0,1
0,7,1,0,30,1195.0,103.0,3.0176767676767677,87.22222222222223,785.0,9.0,65.0,100.0,0,0
2,4,1,0,30,940.0,58.0,3.4686346863468636,81.11111111111111,730.0,9.0,50.0,100.0,0,0
2,7,0,0,30,666.0,64.0,2.653386454183267,93.33333333333333,840.0,9.0,75.0,100.0,0,0
1,7,0,0,30,216.0,10.0,3.130434782608696,68.77777777777777,619.0,9.0,20.0,100.0,0,0
0,1,0,0,30,248.0,9.0,4.133333333333334,75.0,600.0,8.0,55.0,100.0,0,0
0,4,0,0,30,377.0,20.0,3.77,81.25,650.0,8.0,60.0,100.0,0,0
2,1,0,0,30,852.0,76.0,3.2030075187969924,64.77777777777777,583.0,9.0,40.0,100.0,0,0
2,4,1,0,30,551.0,33.0,3.532051282051282,83.5,668.0,8.0,60.0,100.0,0,0
2,6,0,0,30,516.0,51.0,3.4864864864864864,83.77777777777777,754.0,9.0,60.0,100.0,0,0
2,5,1,0,30,20.0,5.0,1.5384615384615385,0.0,0.0,0.0,0.0,0.0,0,1
2,0,1,0,30,586.0,32.0,3.9066666666666667,76.71428571428571,537.0,7.0,55.0,100.0,0,0
2,6,1,0,30,562.0,50.0,2.6018518518518516,85.0,765.0,9.0,50.0,100.0,0,0
2,3,1,0,30,44.0,7.0,1.6923076923076923,70.0,70.0,1.0,70.0,70.0,1,1
2,5,0,0,30,469.0,31.0,3.085526315789474,91.85714285714286,643.0,7.0,72.0,100.0,0,0
0,2,0,0,30,1450.0,113.0,2.8599605522682445,86.21428571428571,1207.0,14.0,75.0,100.0,0,0
0,8,0,0,30,3.0,1.0,1.0,50.0,50.0,1.0,50.0,50.0,0,1
2,1,0,0,30,532.0,38.0,3.057471264367816,77.5,465.0,6.0,60.0,100.0,0,1
0,7,1,0,30,721.0,59.0,3.233183856502242,90.0,720.0,8.0,80.0,100.0,0,0
0,6,1,0,30,304.0,29.0,2.6206896551724137,82.22222222222223,740.0,9.0,55.0,100.0,0,0
2,8,0,0,30,297.0,25.0,3.337078651685393,80.0,80.0,1.0,80.0,80.0,0,1
0,2,0,0,30,439.0,23.0,3.091549295774648,92.33333333333333,831.0,9.0,71.0,100.0,0,0
2,3,0,0,30,344.0,29.0,3.44,80.88888888888889,728.0,9.0,68.0,100.0,0,0
0,0,0,0,30,346.0,23.0,2.5255474452554743,80.88888888888889,728.0,9.0,55.0,100.0,0,0
2,8,0,0,30,551.0,34.0,3.5095541401273884,63.55555555555556,572.0,9.0,30.0,100.0,0,0
2,3,0,0,30,416.0,23.0,4.078431372549019,87.375,699.0,8.0,65.0,100.0,0,0
0,3,0,0,30,666.0,33.0,4.324675324675325,93.33333333333333,840.0,9.0,70.0,100.0,0,0
0,3,0,0,30,55.0,6.0,1.9642857142857142,45.0,45.0,1.0,45.0,45.0,0,1
2,0,0,0,30,497.0,41.0,2.792134831460674,75.75,606.0,8.0,55.0,100.0,0,0
0,0,0,0,30,749.0,55.0,3.160337552742616,50.714285714285715,355.0,7.0,5.0,80.0,0,1
2,1,0,0,90,260.0,19.0,2.08,60.333333333333336,543.0,9.0,40.0,80.0,0,0
